"Id","MSZoning","LotFrontage","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","Electrical","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageQual","GarageCond","PavedDrive","PoolArea","PoolQC","Fence","MiscFeature","YrSold","SaleType","SaleCondition","SalePrice","Crisis","MSSubClass","LotArea","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","TotRmsAbvGrd","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","MiscVal","MoSold","Reforma","outlier"
643,"RL",75,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",8,7,"Gable","CompShg","Plywood","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ","Unf","GasA","Gd","Y","SBrkr",1,0,2,1,4,1,"Ex","Typ",3,"TA","Attchd",1972,"Fin",2,"TA","TA","Y",0,NA,"MnPrv",NA,2009,"WD","Normal",345000,"Burbuja",80,13860,1972,1995,1410,0,542,1952,2000,704,0,2704,9,538,269,111,0,0,0,0,7,14,TRUE
644,"RL",80,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","2Story",5,5,"Mansard","CompShg","WdShing","HdBoard","BrkFace",263,"TA","TA","CBlock","TA","TA","No","Rec","BLQ","GasA","Ex","Y","SBrkr",0,0,2,1,4,1,"TA","Min1",0,NA,"Attchd",1969,"Fin",2,"TA","TA","Y",0,NA,"GdWo",NA,2007,"WD","Normal",152000,"Crisis",60,10793,1969,1969,493,287,0,780,780,840,0,1620,7,462,208,0,0,0,0,0,4,38,FALSE
645,"FV",85,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",9,5,"Gable","CompShg","CemntBd","CmentBd","Stone",162,"Ex","TA","PConc","Ex","TA","Mn","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,1,2,1,"Ex","Typ",1,"Gd","Attchd",2009,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2009,"New","Partial",370878,"Burbuja",20,9187,2009,2009,1121,0,645,1766,1766,0,0,1766,7,478,195,130,0,0,0,0,10,0,FALSE
646,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ","LwQ","GasA","TA","Y","SBrkr",1,0,1,1,3,1,"TA","Typ",0,NA,"Detchd",1979,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",143250,"Crisis",20,10530,1971,1971,282,35,664,981,981,0,0,981,5,576,0,312,40,0,0,0,3,36,TRUE
647,"RL",60,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock",NA,NA,NA,NA,NA,"GasA","Gd","Y","SBrkr",0,0,1,0,3,1,"TA","Min1",0,NA,"Detchd",1950,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",98300,"Burbuja",20,7200,1950,1950,0,0,0,0,1048,0,0,1048,7,420,0,27,0,0,0,0,7,58,TRUE
648,"RL",85,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,5,"Hip","CompShg","Wd Sdng","Wd Sdng","Stone",216,"TA","TA","CBlock","TA","TA","Mn","Rec","Unf","GasA","Ex","Y","SBrkr",0,0,1,0,3,1,"TA","Typ",2,"Gd","Attchd",1953,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",155000,"Burbuja",20,10452,1953,1953,500,0,594,1094,1094,0,0,1094,5,495,0,0,0,0,287,0,6,55,TRUE
649,"RL",70,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosN","Norm","1Fam","2Story",6,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",351,"TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr",0,0,1,1,4,1,"TA","Typ",1,"TA","Attchd",1966,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",155000,"Burbuja",60,7700,1966,1966,0,0,756,756,1051,788,0,1839,7,442,0,124,216,0,0,0,6,44,TRUE
650,"RM",21,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SFoyer",4,6,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ","GLQ","GasA","Gd","Y","SBrkr",1,0,1,0,1,1,"TA","Typ",0,NA,NA,NA,NA,0,NA,NA,"Y",0,NA,"MnPrv",NA,2007,"WD","Normal",84500,"Crisis",180,1936,1970,1970,131,499,0,630,630,0,0,630,3,0,0,0,0,0,0,0,12,37,TRUE
651,"FV",65,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,6,"Gable","CompShg","CemntBd","CmentBd",NA,NA,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd","Typ",0,NA,"Attchd",2007,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",205950,"Burbuja",60,8125,2007,2007,0,0,813,813,822,843,0,1665,7,562,0,0,0,0,0,0,5,1,FALSE
652,"RL",60,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Artery","Norm","1Fam","2Story",4,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Mn","Unf","Unf","GasA","TA","Y","SBrkr",1,0,1,0,4,1,"TA","Typ",1,"Gd","Detchd",1940,"Unf",1,"Fa","Po","P",0,NA,"MnPrv",NA,2009,"WD","Normal",108000,"Burbuja",70,9084,1940,1950,0,0,755,755,755,755,0,1510,7,296,120,0,0,0,0,0,10,59,FALSE
653,"RL",70,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,2,1,"Gd","Typ",1,"TA","Attchd",1996,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",191000,"Burbuja",60,8750,1996,1996,0,0,880,880,909,807,0,1716,7,512,0,120,0,0,0,0,7,13,FALSE
654,"RM",60,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,7,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,1,0,3,1,"TA","Typ",0,NA,"Detchd",1906,"Unf",1,"TA","TA","Y",0,NA,"MnPrv",NA,2008,"WD","Normal",135000,"Burbuja",50,10320,1906,1995,0,0,756,756,756,713,0,1469,7,216,57,0,239,0,0,0,6,13,TRUE
655,"RL",91,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,6,"Hip","CompShg","MetalSd","MetalSd","BrkFace",660,"Gd","Gd","PConc","Gd","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,1,2,1,"Gd","Typ",1,"TA","Attchd",1995,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",350000,"Burbuja",20,10437,1995,1995,1696,0,413,2109,2113,0,0,2113,7,839,236,46,0,0,0,0,8,13,TRUE
656,"RM",21,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,"Gable","CompShg","HdBoard","ImStucc","BrkFace",381,"TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr",0,0,1,1,3,1,"TA","Typ",0,NA,"Detchd",1971,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Family",88000,"Burbuja",160,1680,1971,1971,0,0,525,525,525,567,0,1092,6,264,0,0,0,0,0,0,3,39,TRUE
657,"RL",72,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"Gable","CompShg","HdBoard","HdBoard","BrkFace",54,"Gd","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,1,3,1,"Gd","Typ",0,NA,"Attchd",1959,"RFn",1,"TA","TA","Y",0,NA,"MnPrv",NA,2008,"WD","Normal",145500,"Burbuja",20,10007,1959,2006,806,0,247,1053,1053,0,0,1053,5,312,0,0,0,0,0,0,8,2,FALSE
658,"RL",60,"Pave",NA,"Reg","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story",7,6,"Gable","CompShg","Stucco","Wd Shng","None",0,"TA","Fa","BrkTil","Gd","TA","No","Unf","Unf","GasA","TA","Y","SBrkr",0,0,1,1,3,1,"TA","Typ",1,"Gd","Attchd",1931,"RFn",1,"TA","TA","P",0,NA,"MnPrv",NA,2008,"WD","Normal",149000,"Burbuja",70,7200,1931,2000,0,0,776,776,851,651,0,1502,6,270,0,0,112,0,0,0,2,8,FALSE
659,"RL",78,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr",0,1,1,0,3,1,"TA","Typ",1,"Gd","Attchd",1948,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Abnorml",97500,"Burbuja",50,17503,1948,1950,0,0,912,912,912,546,0,1458,6,330,192,0,0,0,0,0,1,60,FALSE
660,"RL",75,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","PConc","TA","TA","No","BLQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",0,NA,"Detchd",1968,"Fin",2,"TA","TA","Y",0,NA,"MnPrv",NA,2009,"WD","Normal",167000,"Burbuja",20,9937,1964,1999,637,0,849,1486,1486,0,0,1486,7,480,0,0,0,0,0,0,3,10,FALSE
661,"RL",NA,"Pave",NA,"Reg","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,7,"Gable","CompShg","Plywood","Plywood","BrkFace",233,"TA","TA","CBlock","Gd","TA","No","Unf","Unf","GasA","TA","Y","SBrkr",0,0,2,1,3,1,"TA","Typ",1,"TA","Attchd",1976,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",197900,"Crisis",60,12384,1976,1976,0,0,793,793,1142,793,0,1935,7,550,0,113,252,0,0,0,11,31,TRUE
662,"RL",52,"Pave",NA,"IR2","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,7,"Hip","CompShg","VinylSd","VinylSd","BrkFace",528,"Gd","TA","PConc","Gd","Gd","No","GLQ","Rec","GasA","Ex","Y","SBrkr",1,0,2,1,4,1,"Gd","Typ",1,"TA","Attchd",1994,"RFn",3,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",402000,"Burbuja",60,46589,1994,2005,1361,180,88,1629,1686,762,0,2448,8,711,517,76,0,0,0,0,7,4,TRUE
663,"RL",120,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",216,"TA","TA","CBlock","Fa","Fa","No","Unf","Unf","GasA","Gd","Y","SBrkr",1,0,1,0,2,1,"TA","Maj2",2,"TA","Attchd",1968,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",110000,"Burbuja",20,13560,1968,1968,0,0,1392,1392,1392,0,0,1392,5,576,0,0,240,0,0,0,7,41,TRUE
664,"RL",90,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SFoyer",4,5,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ","Rec","GasA","TA","Y","SBrkr",1,0,2,0,3,1,"TA","Typ",0,NA,"Detchd",1974,"RFn",2,"TA","TA","Y",0,NA,"MnPrv",NA,2008,"WD","Normal",137500,"Burbuja",85,10012,1972,1972,920,180,38,1138,1181,0,0,1181,6,588,0,0,180,0,0,0,4,36,TRUE
665,"RL",49,"Pave",NA,"IR2","Lvl","AllPub","CulDSac","Gtl","Somerst","RRAn","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Mn","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,1,1,1,"Ex","Typ",1,"Ex","Attchd",2005,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2006,"New","Partial",423000,"Crisis",20,20896,2005,2006,1721,0,356,2077,2097,0,0,2097,8,1134,192,267,0,0,0,0,1,0,TRUE
666,"RL",106,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd","Typ",1,"TA","Attchd",2000,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",230500,"Crisis",60,11194,2000,2000,0,0,1406,1406,1454,482,0,1936,7,504,188,124,0,0,0,0,11,6,FALSE
667,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,"Flat","Tar&Grv","Plywood","Plywood","BrkCmn",113,"TA","Gd","CBlock","Gd","TA","No","LwQ","Rec","GasA","TA","Y","SBrkr",0,0,2,1,3,1,"TA","Sev",1,"Po","CarPort",1965,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Abnorml",129000,"Crisis",60,18450,1965,1979,187,723,111,1021,1465,915,0,2380,7,596,0,265,0,0,0,0,8,28,TRUE
668,"RL",65,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",258,"TA","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd","Typ",1,"Fa","Attchd",1994,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",193500,"Burbuja",20,8125,1994,1998,1138,0,270,1408,1679,0,0,1679,7,575,224,42,0,0,0,0,10,10,FALSE
669,"RL",NA,"Pave",NA,"Reg","Bnk","AllPub","Corner","Mod","Sawyer","Norm","Norm","1Fam","1Story",5,6,"Gable","CompShg","CemntBd","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","Gd","Y","SBrkr",1,0,1,1,3,1,"TA","Min2",1,"TA","Detchd",1999,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",168000,"Crisis",20,14175,1956,1987,988,0,200,1188,1437,0,0,1437,6,576,304,0,0,0,0,0,11,19,FALSE
670,"RL",80,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",4,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"Fa","Typ",1,"Gd","Detchd",1922,"Unf",1,"TA","Fa","Y",0,NA,NA,NA,2006,"WD","Normal",137500,"Crisis",30,11600,1922,1950,0,0,700,700,1180,0,0,1180,5,252,0,0,67,0,0,0,7,56,FALSE
671,"RL",64,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd","Typ",0,NA,"Attchd",2005,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",173500,"Burbuja",60,8633,2005,2005,193,0,545,738,738,738,0,1476,7,540,100,35,0,0,0,0,2,4,FALSE
672,"RH",54,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Artery","Norm","1Fam","2Story",6,6,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ","Unf","GasA","TA","N","SBrkr",1,0,2,0,3,1,"TA","Typ",0,NA,"Detchd",1930,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",103600,"Burbuja",70,6629,1925,1950,551,0,121,672,697,672,0,1369,6,300,147,0,0,0,0,0,7,59,FALSE
673,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",6,6,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","CBlock","Gd","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr",1,0,1,1,3,1,"TA","Typ",1,"TA","Attchd",1977,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",165000,"Crisis",20,11250,1977,1977,767,0,441,1208,1208,0,0,1208,6,546,198,42,0,0,0,0,6,29,FALSE
674,"RL",110,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,7,"Hip","CompShg","CemntBd","CmentBd","BrkFace",106,"TA","TA","PConc","TA","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd","Typ",2,"TA","Attchd",1957,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",257500,"Crisis",20,14442,1957,2004,1186,0,291,1477,1839,0,0,1839,7,416,0,87,0,0,200,0,6,3,TRUE
675,"RL",80,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",1,"Gd","Attchd",1965,"RFn",1,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",140000,"Burbuja",20,9200,1965,1965,892,0,244,1136,1136,0,0,1136,5,384,426,0,0,0,0,0,7,43,TRUE
676,"RL",24,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","Twnhs","2Story",6,6,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr",0,0,2,1,3,1,"TA","Typ",1,"TA","Attchd",1978,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",148500,"Burbuja",160,2289,1978,1978,311,0,544,855,855,586,0,1441,7,440,28,0,0,0,0,0,4,31,TRUE
677,"RM",60,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,2,"Gable","CompShg","AsbShng","Stucco","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf","Unf","GasW","Fa","N","SBrkr",1,0,2,0,4,2,"TA","Min2",0,NA,"2Types",1920,"Unf",3,"Fa","Fa","N",0,NA,NA,NA,2006,"WD","Normal",87000,"Crisis",70,9600,1900,1950,0,0,1095,1095,1095,679,0,1774,8,779,0,0,90,0,0,0,5,56,TRUE
678,"RL",52,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,8,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"Gd","Typ",0,NA,"Detchd",1924,"Unf",1,"Fa","Fa","N",0,NA,NA,NA,2009,"WD","Normal",109500,"Burbuja",30,9022,1924,2006,0,0,768,768,792,0,0,792,5,240,316,0,120,0,0,0,5,3,FALSE
679,"RL",80,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","Stone",464,"Gd","TA","PConc","Ex","TA","Mn","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd","Typ",1,"Gd","Attchd",2008,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2009,"New","Partial",372500,"Burbuja",20,11844,2008,2008,0,0,2046,2046,2046,0,0,2046,7,834,322,82,0,0,0,0,7,1,TRUE
680,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",57,"TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",0,NA,"Detchd",1963,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",128500,"Crisis",20,9945,1961,1961,827,0,161,988,988,0,0,988,5,572,0,0,0,0,0,0,10,46,FALSE
681,"RL",50,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ","BLQ","GasA","TA","Y","SBrkr",0,0,2,0,2,1,"TA","Typ",1,"TA","Attchd",1980,"RFn",1,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",143000,"Burbuja",120,8012,1980,1980,543,119,261,923,923,0,0,923,5,264,80,0,0,0,0,0,5,30,FALSE
682,"RH",55,"Pave","Pave","IR2","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",5,5,"Gable","CompShg","VinylSd","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Rec","Unf","GasA","Ex","Y","SBrkr",0,0,1,0,3,1,"TA","Typ",0,NA,"Detchd",1968,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Abnorml",159434,"Burbuja",50,4500,1932,2000,182,0,611,793,848,672,0,1520,6,281,0,0,56,0,0,0,7,9,FALSE
683,"RL",NA,"Pave",NA,"Reg","HLS","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1Story",6,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,0,2,1,"Gd","Typ",1,"Gd","Attchd",1996,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",173000,"Burbuja",120,2887,1996,1997,1003,0,288,1291,1291,0,0,1291,6,431,307,0,0,0,0,0,11,11,FALSE
684,"RL",90,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",9,5,"Hip","CompShg","VinylSd","VinylSd","Stone",215,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd","Typ",1,"TA","Attchd",2002,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",285000,"Crisis",20,11248,2002,2002,1059,0,567,1626,1668,0,0,1668,7,702,257,45,0,0,0,0,7,5,FALSE
685,"RL",58,"Pave",NA,"IR2","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",30,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr",0,0,2,1,4,1,"TA","Typ",0,NA,"Attchd",1998,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",221000,"Burbuja",60,16770,1998,1998,0,0,1195,1195,1195,644,0,1839,7,486,0,81,0,0,0,0,6,12,FALSE
686,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","TwnhsE","2Story",7,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","Mn","GLQ","LwQ","GasA","Gd","Y","SBrkr",1,0,2,0,3,1,"Gd","Min1",1,"TA","Attchd",1984,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",207500,"Crisis",160,5062,1984,1984,828,182,180,1190,1190,900,0,2090,6,577,219,0,0,0,0,0,9,23,TRUE
687,"FV",84,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,6,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,3,0,3,1,"Gd","Typ",0,NA,"Attchd",2007,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2007,"New","Partial",227875,"Crisis",60,10207,2007,2007,0,0,874,874,874,887,0,1761,7,578,144,105,0,0,0,0,8,0,FALSE
688,"FV",NA,"Pave",NA,"IR2","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,2,1,"Gd","Typ",0,NA,"Detchd",2004,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",148800,"Crisis",160,5105,2004,2004,239,0,312,551,551,551,0,1102,4,480,0,60,0,0,0,0,3,3,TRUE
689,"RL",60,"Pave",NA,"Reg","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,6,"Gable","CompShg","MetalSd","MetalSd","BrkFace",0,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Gd","Typ",1,"Gd","Attchd",2007,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2007,"New","Partial",392000,"Crisis",20,8089,2007,2007,945,0,474,1419,1419,0,0,1419,7,567,140,0,0,0,0,0,10,0,FALSE
